ID,userID,fatherWeiboID,rootWeiboID,content,repostTime
14026,种花家的强国梦,373,368,//@枪杆子里出主权://@真正男子汉: #真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 11:09
14027,雄鹰之事,373,368,@枪杆子里出主权://@真正男子汉: #真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 11:08
14028,僷琪馨,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 11:08
14029,枪杆子里出主权,373,368,//@真正男子汉: #真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 11:07
14030,SJOY13,373,368,望平安//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 11:05
14031,祝兵兵YL,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:55
14032,等等大王2333,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:48
14033,莫伊辰公子,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:43
14034,不正半田,373,368,我噻 幸亏没去土耳其玩 //@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:35
14035,华泽风暴,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:33
14036,冰香漂浮,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:31
14037,OhoKoDaK,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:31
14038,美丽娴娴,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:30
14039,向炅炅study,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:22
14040,你闭嘴a,373,368, //@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:20
14041,啦啦我爱侯明昊,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:19
14042,貪戀伱啲脣,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:19
14043,Hyun_Yeolee,373,368,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:18
14044,1503班行政管理,382,368,//@湖师继教1502://@中国共青团网:祖国永远是最强大的后盾,2016-07-16 13:04
14045,毛弟2676375537,383,368,这个烂国家应该政变了，中国人应该支持政变。,2016-07-16 08:28
14046,清衣莲籽,384,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:52
14047,美美猫的男朋友,384,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:39
14048,清衣莲籽,385,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:52
14049,美美猫的男朋友,385,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:39
14050,清衣莲籽,386,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:52
14051,美美猫的男朋友,386,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:39
14052,钢牙猫呜咪,386,368,//@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:20
14053,剑网3吧官博,387,368, //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:18
14054,KiKAi____76,387,368,恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:29
14055,此木不予,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:18
14056,阿确Asure,387,368,kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:28
14057,无心的哲学事件,387,368,//@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 13:00
14058,清衣莲籽,387,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:52
14059,美美猫的男朋友,387,368,//@钢牙猫呜咪://@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:39
14060,钢牙猫呜咪,387,368,//@苏小犴://@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:20
14061,苏小犴,387,368,//@CT羊的记忆缺失严重_CTLL://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:19
14062,CT羊的记忆缺失严重_CTLL,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-08-16 12:10
14063,贤人隐之,387,368,果然是猴年么？如此闹腾 //@媛媛小爬:明年的考生啊，历史的车轮转成了电风扇//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-24 22:37
14064,郜_沙枣,387,368,@栀薇倾寒_ 同志帮忙转转扩散一下～//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-18 05:14
14065,萌萌哒的苏珊,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 19:35
14066,小怪菌,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 10:01
14067,CT羊的记忆缺失严重_CTLL,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 08:28
14068,虾Pi,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 08:11
14069,-乱碼箘-,387,368,尽是大新闻啊 //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 07:35
14070,咩小喵的吃货人生,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-17 01:39
14071,天高任我霏,387,368,//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 21:02
14072,潇潇-呆萌又高冷,387,368,//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 19:32
14073,怒发冲冠蚂蚁,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 19:31
14074,随云江哲,387,368,心疼明年的文科高考生//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 17:51
14075,YUT_Cri_ZIKZIN,387,368,//@Suy是天线宝宝_ZIKZIN://@槿爱SUK一万年://@猫猫annscat://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 17:27
14076,Suy是天线宝宝_ZIKZIN,387,368,//@槿爱SUK一万年://@猫猫annscat://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 17:22
14077,潇杳公子,387,368,这几天戏有点多。//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 16:27
14078,若水婉在水钟央,387,368,//@窝素小亲亲的妹纸秀秀://@朗月孤舟: //@慕文程: //@千户大人V587:今年简直了//@-逆光飞行-: 这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 15:47
14079,4pm暖床队长轮轮,387,368,//@茜茜的浅浅君://@烙衍://@时来运转宫宫攻:多事之秋//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 15:43
14080,莫凛_发现一只野生的金pika,387,368,//@基女王说跪下我请你喝美队奶://@onlywithyou://@栗子Liz_吸吸EC舒缓心情://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 15:13
14081,窗木,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 15:00
14082,有所思_蚩尤,387,368,//@-木口--: //@绝命之声://@Tatsu27_KHR://@詹一美最爱的大大大草菇://@栗子Liz_吸吸EC舒缓心情://@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能. //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 14:29
14083,M78星云的猪猪,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 14:27
14084,窝素小亲亲的妹纸秀秀,387,368,//@朗月孤舟: //@慕文程: //@千户大人V587:今年简直了//@-逆光飞行-: 这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 14:03
14085,老弓瓜,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:42
14086,绝命之声,387,368,//@Tatsu27_KHR://@詹一美最爱的大大大草菇://@栗子Liz_吸吸EC舒缓心情://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能. //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:29
14087,意外掉落的炮炮x1,387,368,…//@海之翼_小炎:天… //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:13
14088,吾王一直很皇的,387,368,k//@悲壮精神: //@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:10
14089,海之翼_小炎,387,368,天… //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:07
14090,秋名山飙车大队XD,387,368,//@优式拒绝://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 13:04
14091,悲壮精神,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:58
14092,孜谡,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:50
14093,满场飞奔的松鼠,387,368,明年高考的文科生们，你们的眼泪在哪里//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:44
14094,对对对我就是三水,387,368,政治到底考啥？ //@基女王说跪下我请你喝美队奶://@onlywithyou://@栗子Liz_吸吸EC舒缓心情://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人,2016-07-16 12:30
14095,专业拯救失足少女的乐俊,387,368,历史的电磁炮正在向你袭来//@aries_jo:心疼文科生 //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:28
14096,意破苍穹,387,368, //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:19
14097,病娇大总攻,387,368,//@连凝-伞哥男票-吾王归来青宇照实://@四火儿瑥有墨-@腋毛神张起灵:一觉醒来世界又不一样了@詹一美最爱的大大大草菇@KiKAi_pool:恐惧@阿确Asure:kkkk@-逆光飞行-:这两天怎么都这么高能@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:19
14098,今天有夜幕星河了吗,387,368,//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:19
14099,催更大队队员会甩丁丁,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:18
14100,倘若未识OvO,387,368,明天又会发生啥//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:08
14101,楚君一,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 12:05
14102,浅蓝blueskyRDJ痴迷中,387,368,最近不太平啊 //@向日葵与太阳与风:。。。 //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:42
14103,Mia_薛定谔的胖次与蓝白条,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:37
14104,白米米米米米米米米粥,387,368,//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:36
14105,爱生活爱八卦二次元再见,387,368,一天记个电话的节奏//@-逆光飞行-: 这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:29
14106,学徒鬼手飞,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:28
14107,贤人隐之,387,368,果然是猴年么？如此闹腾 //@媛媛小爬:明年的考生啊，历史的车轮转成了电风扇//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:28
14108,big_stupid,387,368,弱弱的问一句，啥叫考点呢//@军爷问就是问心剑:………………尼玛这么多考点//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:24
14109,阿逆要用生命爱乌鸦,387,368,//@基女王说跪下我请你喝美队奶://@onlywithyou:/_吸吸EC舒缓心情://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:20
14110,郑小寒同学,387,368,今年怎么一个高能接着一个高能… //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:14
14111,我只是突然好想你V,387,368,//@宣此何方_可闻正月黄初雨://@浅花_哈哈哈://@詹一美最爱的大大大草菇://@栗子Liz_吸吸EC舒缓心情: //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话,2016-07-16 11:14
14112,枫叶倾蓝,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:11
14113,黒凛,387,368,//@舒小央:！？ //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:07
14114,媛媛小爬,387,368,明年的考生啊，历史的车轮转成了电风扇//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:02
14115,BakaTian_Lxx,387,368,//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 11:00
14116,薯心crazy,387,368,//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:59
14117,司马种瓜豆,387,368,不明觉厉… //@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:55
14118,你降落在这世界让我遇见你,387,368,//@一颗巨型黑布林:最近大新闻真多有点hold不住//@KINGSMAN王男裁缝铺_扇子:@方圆之间-镯子 还说要去土耳其玩(?_?)//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能 //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话,2016-07-16 10:46
14119,若王子,387,368,16年真是多事的一年，各方面//@FT1582:一觉睡醒世界巨变//@桔子阿呀://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:46
14120,一颗巨型黑布林,387,368,最近大新闻真多有点hold不住//@KINGSMAN王男裁缝铺_扇子:@方圆之间-镯子 还说要去土耳其玩(?_?)//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话,2016-07-16 10:45
14121,因崔斯挺-王,387,368, //@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:43
14122,舟萌-YPZ_良,387,368,//@青钺森森://@猫猫小麦:这两天每天一睁眼就是大新闻……心脏不好还真受不了这刺激//@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:43
14123,段子渣深V高跟炮舔RDJ爱脸叔,387,368,这个//@基女王说跪下我请你喝美队奶://@onlywithyou://@栗子Liz_吸吸EC舒缓心情://@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... ,2016-07-16 10:38
14124,樱破宵宵宵是包子不是馒头,387,368,//@剑网3吧官博: //@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:36
14125,Blake_Belladonna,387,368,…//@KiKAi_pool:恐惧//@阿确Asure:kkkk //@此木不予://@-逆光飞行-:这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 10:35
